,Content ID,Reaction Type,Datetime,Sentiment,Score,Content Type,Category
16941,e61a1b04-17e4-4918-a637-ebfc59783ad0,Heart,2020-09-20 04:56:42,Positive,60,Audio,Fitness
16942,e61a1b04-17e4-4918-a637-ebfc59783ad0,Super Love,2020-10-16 05:57:21,Positive,75,Audio,Fitness
16943,343362dd-20e1-4b98-ad23-e3d8d497f98e,Hate,2020-08-13 02:37:12,Negative,5,Video,Travel
16944,343362dd-20e1-4b98-ad23-e3d8d497f98e,Dislike,2020-08-13 09:54:34,Negative,10,Video,Travel
16945,343362dd-20e1-4b98-ad23-e3d8d497f98e,Dislike,2021-06-11 16:18:05,Negative,10,Video,Travel
16946,343362dd-20e1-4b98-ad23-e3d8d497f98e,Scared,2020-11-03 18:28:12,Negative,15,Video,Travel
16947,343362dd-20e1-4b98-ad23-e3d8d497f98e,Worried,2021-06-11 11:19:01,Negative,12,Video,Travel
16948,343362dd-20e1-4b98-ad23-e3d8d497f98e,Scared,2021-04-16 08:13:20,Negative,15,Video,Travel
16949,343362dd-20e1-4b98-ad23-e3d8d497f98e,Love,2020-09-30 16:28:12,Positive,65,Video,Travel
16950,343362dd-20e1-4b98-ad23-e3d8d497f98e,Scared,2020-10-07 11:53:02,Negative,15,Video,Travel
16951,343362dd-20e1-4b98-ad23-e3d8d497f98e,Super Love,2021-04-28 11:02:21,Positive,75,Video,Travel
16952,343362dd-20e1-4b98-ad23-e3d8d497f98e,Worried,2020-11-15 19:30:45,Negative,12,Video,Travel
16953,343362dd-20e1-4b98-ad23-e3d8d497f98e,Worried,2021-04-18 02:05:46,Negative,12,Video,Travel
16954,343362dd-20e1-4b98-ad23-e3d8d497f98e,Indifferent,2020-08-17 20:47:37,Neutral,20,Video,Travel
16955,343362dd-20e1-4b98-ad23-e3d8d497f98e,Super Love,2020-09-21 20:51:19,Positive,75,Video,Travel
16956,343362dd-20e1-4b98-ad23-e3d8d497f98e,Like,2020-10-19 04:20:35,Positive,50,Video,Travel
16957,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Want,2021-04-16 22:15:07,Positive,70,Photo,Veganism
16958,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Scared,2021-01-04 13:17:42,Negative,15,Photo,Veganism
16959,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Heart,2020-12-20 10:31:57,Positive,60,Photo,Veganism
16960,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Like,2021-02-22 14:35:47,Positive,50,Photo,Veganism
16961,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Intrigued,2020-11-30 04:19:49,Positive,45,Photo,Veganism
16962,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Hate,2021-06-15 02:54:37,Negative,5,Photo,Veganism
16963,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Disgust,2021-01-22 21:28:45,Negative,0,Photo,Veganism
16964,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Interested,2021-02-18 13:54:56,Positive,30,Photo,Veganism
16965,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Scared,2020-10-04 09:32:33,Negative,15,Photo,Veganism
16966,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Intrigued,2020-08-23 00:52:58,Positive,45,Photo,Veganism
16967,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Indifferent,2021-02-16 00:26:24,Neutral,20,Photo,Veganism
16968,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Disgust,2020-07-14 16:34:04,Negative,0,Photo,Veganism
16969,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Like,2020-06-23 05:41:55,Positive,50,Photo,Veganism
16970,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Heart,2020-12-11 02:53:33,Positive,60,Photo,Veganism
16971,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Disgust,2020-07-04 21:38:56,Negative,0,Photo,Veganism
16972,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Peeking,2021-01-24 18:05:05,Neutral,35,Photo,Veganism
16973,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Like,2020-09-03 01:48:10,Positive,50,Photo,Veganism
16974,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Scared,2021-02-06 09:38:45,Negative,15,Photo,Veganism
16975,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Intrigued,2020-11-13 07:28:08,Positive,45,Photo,Veganism
16976,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Scared,2021-03-13 05:29:35,Negative,15,Photo,Veganism
16977,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Worried,2020-07-25 00:44:17,Negative,12,Photo,Veganism
16978,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Peeking,2020-08-07 00:10:04,Neutral,35,Photo,Veganism
16979,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,Want,2020-10-06 14:48:59,Positive,70,Photo,Veganism
16980,f663d05c-74ce-424b-89f2-58009b0095fb,Intrigued,2021-06-01 01:15:51,Positive,45,Audio,Public Speaking
16981,f663d05c-74ce-424b-89f2-58009b0095fb,Worried,2020-12-15 17:55:30,Negative,12,Audio,Public Speaking
16982,f663d05c-74ce-424b-89f2-58009b0095fb,Disgust,2021-03-11 14:51:37,Negative,0,Audio,Public Speaking
16983,f663d05c-74ce-424b-89f2-58009b0095fb,Worried,2021-01-07 18:15:32,Negative,12,Audio,Public Speaking
16984,f663d05c-74ce-424b-89f2-58009b0095fb,Scared,2020-06-30 06:50:54,Negative,15,Audio,Public Speaking
16985,f663d05c-74ce-424b-89f2-58009b0095fb,Dislike,2020-10-12 00:34:58,Negative,10,Audio,Public Speaking
16986,f663d05c-74ce-424b-89f2-58009b0095fb,Love,2020-07-17 00:43:56,Positive,65,Audio,Public Speaking
16987,f663d05c-74ce-424b-89f2-58009b0095fb,Peeking,2020-12-22 23:37:42,Neutral,35,Audio,Public Speaking
16988,f663d05c-74ce-424b-89f2-58009b0095fb,Like,2021-01-07 15:26:49,Positive,50,Audio,Public Speaking
16989,f663d05c-74ce-424b-89f2-58009b0095fb,Interested,2021-05-22 11:27:52,Positive,30,Audio,Public Speaking
16990,f663d05c-74ce-424b-89f2-58009b0095fb,Disgust,2021-03-16 06:51:27,Negative,0,Audio,Public Speaking
16991,f663d05c-74ce-424b-89f2-58009b0095fb,Want,2021-03-04 05:36:20,Positive,70,Audio,Public Speaking
16992,f663d05c-74ce-424b-89f2-58009b0095fb,Want,2020-12-28 02:25:32,Positive,70,Audio,Public Speaking
16993,03750ad9-8d8e-4f8c-aec6-8766c9a0184f,Heart,2021-01-12 13:10:11,Positive,60,Video,Tennis
16994,03750ad9-8d8e-4f8c-aec6-8766c9a0184f,Love,2020-11-18 08:20:09,Positive,65,Video,Tennis
16995,03750ad9-8d8e-4f8c-aec6-8766c9a0184f,Peeking,2021-01-08 05:39:02,Neutral,35,Video,Tennis
16996,03750ad9-8d8e-4f8c-aec6-8766c9a0184f,Worried,2020-07-07 08:52:02,Negative,12,Video,Tennis
16997,03750ad9-8d8e-4f8c-aec6-8766c9a0184f,Super Love,2021-02-24 22:20:14,Positive,75,Video,Tennis
16998,03750ad9-8d8e-4f8c-aec6-8766c9a0184f,Worried,2020-08-06 08:58:27,Negative,12,Video,Tennis
16999,845fe8d4-bffc-485f-ae96-fd8fe9ea013d,Heart,2020-06-24 11:47:13,Positive,60,Audio,Education
17000,845fe8d4-bffc-485f-ae96-fd8fe9ea013d,Indifferent,2020-09-25 11:38:19,Neutral,20,Audio,Education
17001,845fe8d4-bffc-485f-ae96-fd8fe9ea013d,Intrigued,2020-08-22 07:17:51,Positive,45,Audio,Education
17002,845fe8d4-bffc-485f-ae96-fd8fe9ea013d,Cherish,2021-04-03 19:19:50,Positive,70,Audio,Education
17003,845fe8d4-bffc-485f-ae96-fd8fe9ea013d,Super Love,2021-01-09 17:24:51,Positive,75,Audio,Education
17004,845fe8d4-bffc-485f-ae96-fd8fe9ea013d,Super Love,2021-05-12 23:19:53,Positive,75,Audio,Education
17005,845fe8d4-bffc-485f-ae96-fd8fe9ea013d,Like,2021-04-27 07:41:43,Positive,50,Audio,Education
17006,845fe8d4-bffc-485f-ae96-fd8fe9ea013d,Like,2020-12-24 23:06:27,Positive,50,Audio,Education
17007,845fe8d4-bffc-485f-ae96-fd8fe9ea013d,Hate,2021-04-09 13:30:35,Negative,5,Audio,Education
17008,845fe8d4-bffc-485f-ae96-fd8fe9ea013d,Like,2020-09-24 17:17:12,Positive,50,Audio,Education
17009,4c1ae4ba-078a-4720-aff0-817c7d549387,Cherish,2020-10-17 17:28:50,Positive,70,Video,Cooking
17010,4c1ae4ba-078a-4720-aff0-817c7d549387,Heart,2021-03-16 11:08:48,Positive,60,Video,Cooking
17011,4c1ae4ba-078a-4720-aff0-817c7d549387,Adore,2021-03-20 09:40:19,Positive,72,Video,Cooking
17012,4c1ae4ba-078a-4720-aff0-817c7d549387,Hate,2021-03-11 16:45:47,Negative,5,Video,Cooking
17013,4c1ae4ba-078a-4720-aff0-817c7d549387,Disgust,2020-12-23 19:57:33,Negative,0,Video,Cooking
17014,4c1ae4ba-078a-4720-aff0-817c7d549387,Scared,2021-03-02 03:07:37,Negative,15,Video,Cooking
17015,4c1ae4ba-078a-4720-aff0-817c7d549387,Disgust,2020-10-06 05:48:22,Negative,0,Video,Cooking
17016,4c1ae4ba-078a-4720-aff0-817c7d549387,Interested,2021-06-02 14:43:37,Positive,30,Video,Cooking
17017,4c1ae4ba-078a-4720-aff0-817c7d549387,Indifferent,2021-04-28 01:09:35,Neutral,20,Video,Cooking
17018,4c1ae4ba-078a-4720-aff0-817c7d549387,Hate,2020-11-22 06:36:33,Negative,5,Video,Cooking
17019,4c1ae4ba-078a-4720-aff0-817c7d549387,Disgust,2020-12-03 23:06:53,Negative,0,Video,Cooking
17020,4c1ae4ba-078a-4720-aff0-817c7d549387,Worried,2021-05-05 17:06:59,Negative,12,Video,Cooking
17021,4c1ae4ba-078a-4720-aff0-817c7d549387,Hate,2020-10-02 13:22:09,Negative,5,Video,Cooking
17022,4c1ae4ba-078a-4720-aff0-817c7d549387,Indifferent,2020-10-23 11:45:13,Neutral,20,Video,Cooking
17023,4c1ae4ba-078a-4720-aff0-817c7d549387,Dislike,2021-05-21 03:25:07,Negative,10,Video,Cooking
17024,4c1ae4ba-078a-4720-aff0-817c7d549387,Cherish,2020-10-03 23:01:22,Positive,70,Video,Cooking
17025,4c1ae4ba-078a-4720-aff0-817c7d549387,Worried,2021-02-20 22:35:21,Negative,12,Video,Cooking
17026,4c1ae4ba-078a-4720-aff0-817c7d549387,Scared,2020-09-16 05:54:51,Negative,15,Video,Cooking
17027,4c1ae4ba-078a-4720-aff0-817c7d549387,Love,2021-05-27 02:44:13,Positive,65,Video,Cooking
17028,4c1ae4ba-078a-4720-aff0-817c7d549387,Disgust,2021-03-10 18:09:06,Negative,0,Video,Cooking
17029,4c1ae4ba-078a-4720-aff0-817c7d549387,Heart,2020-11-21 03:15:26,Positive,60,Video,Cooking
17030,4c1ae4ba-078a-4720-aff0-817c7d549387,Heart,2020-12-19 01:58:40,Positive,60,Video,Cooking
17031,4c1ae4ba-078a-4720-aff0-817c7d549387,Interested,2020-10-25 04:43:25,Positive,30,Video,Cooking
17032,4c1ae4ba-078a-4720-aff0-817c7d549387,Interested,2020-07-28 22:02:36,Positive,30,Video,Cooking
17033,4c1ae4ba-078a-4720-aff0-817c7d549387,Worried,2020-07-27 15:46:16,Negative,12,Video,Cooking
17034,964173f3-7019-4758-9ab9-df71585aa965,Worried,2020-10-14 07:20:54,Negative,12,Audio,Veganism
17035,964173f3-7019-4758-9ab9-df71585aa965,Worried,2020-10-07 23:17:32,Negative,12,Audio,Veganism
17036,964173f3-7019-4758-9ab9-df71585aa965,Disgust,2020-12-03 17:08:16,Negative,0,Audio,Veganism
17037,964173f3-7019-4758-9ab9-df71585aa965,Super Love,2020-12-30 23:02:23,Positive,75,Audio,Veganism
17038,964173f3-7019-4758-9ab9-df71585aa965,Cherish,2020-10-04 02:10:33,Positive,70,Audio,Veganism
17039,964173f3-7019-4758-9ab9-df71585aa965,Indifferent,2021-04-07 11:26:07,Neutral,20,Audio,Veganism
17040,964173f3-7019-4758-9ab9-df71585aa965,Heart,2021-06-04 12:47:34,Positive,60,Audio,Veganism
17041,964173f3-7019-4758-9ab9-df71585aa965,Indifferent,2021-05-13 02:31:57,Neutral,20,Audio,Veganism
17042,964173f3-7019-4758-9ab9-df71585aa965,Cherish,2020-12-13 06:03:16,Positive,70,Audio,Veganism
17043,964173f3-7019-4758-9ab9-df71585aa965,Adore,2020-10-18 03:06:55,Positive,72,Audio,Veganism
17044,964173f3-7019-4758-9ab9-df71585aa965,Worried,2020-11-29 06:33:22,Negative,12,Audio,Veganism
17045,964173f3-7019-4758-9ab9-df71585aa965,Heart,2020-08-31 12:42:16,Positive,60,Audio,Veganism
17046,964173f3-7019-4758-9ab9-df71585aa965,Adore,2021-05-28 12:42:19,Positive,72,Audio,Veganism
17047,964173f3-7019-4758-9ab9-df71585aa965,Cherish,2020-10-06 02:37:11,Positive,70,Audio,Veganism
17048,964173f3-7019-4758-9ab9-df71585aa965,Adore,2021-02-08 21:52:05,Positive,72,Audio,Veganism
17049,964173f3-7019-4758-9ab9-df71585aa965,Cherish,2020-12-09 11:53:36,Positive,70,Audio,Veganism
17050,964173f3-7019-4758-9ab9-df71585aa965,Interested,2020-10-08 08:43:10,Positive,30,Audio,Veganism
17051,964173f3-7019-4758-9ab9-df71585aa965,Hate,2021-01-26 12:46:30,Negative,5,Audio,Veganism
17052,964173f3-7019-4758-9ab9-df71585aa965,Want,2020-10-23 12:31:13,Positive,70,Audio,Veganism
17053,964173f3-7019-4758-9ab9-df71585aa965,Intrigued,2021-03-12 13:22:32,Positive,45,Audio,Veganism
17054,964173f3-7019-4758-9ab9-df71585aa965,Adore,2021-01-26 23:05:31,Positive,72,Audio,Veganism
17055,964173f3-7019-4758-9ab9-df71585aa965,Worried,2020-10-15 20:11:00,Negative,12,Audio,Veganism
17056,964173f3-7019-4758-9ab9-df71585aa965,Heart,2020-11-05 21:18:19,Positive,60,Audio,Veganism
17057,964173f3-7019-4758-9ab9-df71585aa965,Love,2020-08-26 23:15:04,Positive,65,Audio,Veganism
17058,964173f3-7019-4758-9ab9-df71585aa965,Interested,2020-08-22 06:17:59,Positive,30,Audio,Veganism
17059,964173f3-7019-4758-9ab9-df71585aa965,Peeking,2021-01-06 00:34:13,Neutral,35,Audio,Veganism
17060,964173f3-7019-4758-9ab9-df71585aa965,Heart,2020-07-12 09:45:01,Positive,60,Audio,Veganism
17061,fa60edda-2d32-42ab-905d-2f5de379c461,Cherish,2020-10-08 21:22:39,Positive,70,Photo,Fitness
17062,fa60edda-2d32-42ab-905d-2f5de379c461,Want,2020-10-12 11:08:58,Positive,70,Photo,Fitness
17063,fa60edda-2d32-42ab-905d-2f5de379c461,Disgust,2020-09-05 05:04:41,Negative,0,Photo,Fitness
17064,fa60edda-2d32-42ab-905d-2f5de379c461,Intrigued,2021-05-31 02:19:05,Positive,45,Photo,Fitness
17065,fa60edda-2d32-42ab-905d-2f5de379c461,Dislike,2021-05-24 00:49:28,Negative,10,Photo,Fitness
17066,fa60edda-2d32-42ab-905d-2f5de379c461,Intrigued,2020-11-03 00:50:34,Positive,45,Photo,Fitness
17067,fa60edda-2d32-42ab-905d-2f5de379c461,Indifferent,2021-05-10 23:57:51,Neutral,20,Photo,Fitness
17068,fa60edda-2d32-42ab-905d-2f5de379c461,Heart,2020-10-22 02:19:54,Positive,60,Photo,Fitness
17069,d5ec7de3-8c02-4f17-a9f0-dc8a9e64fa1a,Intrigued,2020-09-12 21:36:02,Positive,45,Video,Soccer
17070,d5ec7de3-8c02-4f17-a9f0-dc8a9e64fa1a,Worried,2020-07-22 01:07:07,Negative,12,Video,Soccer
17071,d5ec7de3-8c02-4f17-a9f0-dc8a9e64fa1a,Indifferent,2020-09-23 13:00:39,Neutral,20,Video,Soccer
17072,d5ec7de3-8c02-4f17-a9f0-dc8a9e64fa1a,Heart,2020-09-20 04:41:12,Positive,60,Video,Soccer
17073,d5ec7de3-8c02-4f17-a9f0-dc8a9e64fa1a,Adore,2020-07-30 05:28:17,Positive,72,Video,Soccer
17074,d5ec7de3-8c02-4f17-a9f0-dc8a9e64fa1a,Super Love,2020-11-06 06:00:22,Positive,75,Video,Soccer
17075,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Love,2020-12-26 20:41:45,Positive,65,Photo,Science
17076,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Hate,2021-02-28 23:32:44,Negative,5,Photo,Science
17077,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Adore,2021-03-21 07:53:57,Positive,72,Photo,Science
17078,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Super Love,2021-04-05 22:01:12,Positive,75,Photo,Science
17079,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Scared,2020-07-29 13:32:16,Negative,15,Photo,Science
17080,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Dislike,2020-06-21 21:49:20,Negative,10,Photo,Science
17081,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Worried,2020-11-25 08:36:02,Negative,12,Photo,Science
17082,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Adore,2020-09-25 12:25:41,Positive,72,Photo,Science
17083,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Indifferent,2021-02-16 04:28:55,Neutral,20,Photo,Science
17084,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Disgust,2021-03-12 02:37:32,Negative,0,Photo,Science
17085,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Interested,2020-07-23 01:22:06,Positive,30,Photo,Science
17086,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Cherish,2020-07-05 13:41:38,Positive,70,Photo,Science
17087,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Cherish,2021-06-16 19:50:09,Positive,70,Photo,Science
17088,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Indifferent,2021-06-17 12:29:27,Neutral,20,Photo,Science
17089,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Dislike,2020-09-16 10:36:15,Negative,10,Photo,Science
17090,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Indifferent,2021-05-04 18:37:57,Neutral,20,Photo,Science
17091,964a54b7-7dc7-40b0-bd94-9898b670f9cd,Intrigued,2021-05-01 23:27:55,Positive,45,Photo,Science
17092,37331f8d-4fc5-42f6-a367-e59ccde67c45,Peeking,2020-10-26 12:05:55,Neutral,35,Audio,Soccer
17093,37331f8d-4fc5-42f6-a367-e59ccde67c45,Indifferent,2020-06-26 23:32:58,Neutral,20,Audio,Soccer
17094,37331f8d-4fc5-42f6-a367-e59ccde67c45,Want,2020-10-06 04:24:32,Positive,70,Audio,Soccer
17095,37331f8d-4fc5-42f6-a367-e59ccde67c45,Interested,2021-04-13 20:38:38,Positive,30,Audio,Soccer
17096,37331f8d-4fc5-42f6-a367-e59ccde67c45,Adore,2020-07-11 20:45:59,Positive,72,Audio,Soccer
17097,37331f8d-4fc5-42f6-a367-e59ccde67c45,Hate,2021-03-08 23:31:25,Negative,5,Audio,Soccer
17098,37331f8d-4fc5-42f6-a367-e59ccde67c45,Disgust,2021-05-07 04:00:04,Negative,0,Audio,Soccer
17099,37331f8d-4fc5-42f6-a367-e59ccde67c45,Hate,2020-12-31 01:23:15,Negative,5,Audio,Soccer
17100,37331f8d-4fc5-42f6-a367-e59ccde67c45,Super Love,2021-01-08 10:02:36,Positive,75,Audio,Soccer
17101,37331f8d-4fc5-42f6-a367-e59ccde67c45,Want,2020-10-27 19:37:23,Positive,70,Audio,Soccer
17102,37331f8d-4fc5-42f6-a367-e59ccde67c45,Worried,2020-10-04 10:00:26,Negative,12,Audio,Soccer
17103,37331f8d-4fc5-42f6-a367-e59ccde67c45,Love,2020-11-24 17:57:26,Positive,65,Audio,Soccer
17104,37331f8d-4fc5-42f6-a367-e59ccde67c45,Super Love,2020-07-30 07:59:27,Positive,75,Audio,Soccer
17105,37331f8d-4fc5-42f6-a367-e59ccde67c45,Peeking,2020-07-24 18:15:38,Neutral,35,Audio,Soccer
17106,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Hate,2021-05-01 07:58:01,Negative,5,Photo,Tennis
17107,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Interested,2020-12-25 06:02:40,Positive,30,Photo,Tennis
17108,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Want,2021-03-07 11:15:13,Positive,70,Photo,Tennis
17109,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Adore,2021-03-28 16:55:33,Positive,72,Photo,Tennis
17110,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Intrigued,2020-11-02 22:21:09,Positive,45,Photo,Tennis
17111,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Want,2020-11-25 14:06:29,Positive,70,Photo,Tennis
17112,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Disgust,2020-06-21 21:04:16,Negative,0,Photo,Tennis
17113,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Adore,2021-05-22 22:49:59,Positive,72,Photo,Tennis
17114,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Hate,2021-01-06 14:10:06,Negative,5,Photo,Tennis
17115,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Interested,2020-06-22 08:58:40,Positive,30,Photo,Tennis
17116,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Cherish,2020-12-03 12:51:02,Positive,70,Photo,Tennis
17117,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Want,2020-06-18 11:34:23,Positive,70,Photo,Tennis
17118,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Scared,2021-05-27 10:08:21,Negative,15,Photo,Tennis
17119,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Dislike,2020-11-08 13:04:08,Negative,10,Photo,Tennis
17120,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Peeking,2020-06-30 15:54:41,Neutral,35,Photo,Tennis
17121,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Scared,2020-09-01 00:17:01,Negative,15,Photo,Tennis
17122,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Super Love,2020-07-24 16:15:43,Positive,75,Photo,Tennis
17123,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Cherish,2020-07-15 01:12:06,Positive,70,Photo,Tennis
17124,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Intrigued,2020-11-27 06:57:28,Positive,45,Photo,Tennis
17125,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Dislike,2020-08-01 11:00:51,Negative,10,Photo,Tennis
17126,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Disgust,2020-06-27 16:09:24,Negative,0,Photo,Tennis
17127,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Cherish,2020-08-21 12:24:35,Positive,70,Photo,Tennis
17128,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Interested,2021-02-25 06:50:42,Positive,30,Photo,Tennis
17129,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Super Love,2020-08-16 06:31:06,Positive,75,Photo,Tennis
17130,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Super Love,2020-08-25 21:44:20,Positive,75,Photo,Tennis
17131,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Cherish,2021-05-21 05:11:27,Positive,70,Photo,Tennis
17132,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Intrigued,2020-12-21 05:34:05,Positive,45,Photo,Tennis
17133,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Like,2021-04-07 23:55:22,Positive,50,Photo,Tennis
17134,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Like,2021-03-17 07:26:50,Positive,50,Photo,Tennis
17135,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Scared,2020-10-02 17:52:38,Negative,15,Photo,Tennis
17136,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Peeking,2020-07-25 22:54:21,Neutral,35,Photo,Tennis
17137,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Love,2021-03-26 17:37:28,Positive,65,Photo,Tennis
17138,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Scared,2021-01-03 10:51:59,Negative,15,Photo,Tennis
17139,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Cherish,2021-06-18 05:34:46,Positive,70,Photo,Tennis
17140,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Cherish,2020-12-17 03:09:58,Positive,70,Photo,Tennis
17141,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Cherish,2021-03-24 02:27:18,Positive,70,Photo,Tennis
17142,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Dislike,2020-07-03 08:30:16,Negative,10,Photo,Tennis
17143,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,Worried,2020-09-09 15:02:51,Negative,12,Photo,Tennis
17144,cba3c646-6b10-43fe-a1af-a0276815288f,Cherish,2020-12-06 10:53:14,Positive,70,Video,Travel
17145,cba3c646-6b10-43fe-a1af-a0276815288f,Love,2020-11-12 13:08:38,Positive,65,Video,Travel
17146,cba3c646-6b10-43fe-a1af-a0276815288f,Intrigued,2021-03-30 06:48:57,Positive,45,Video,Travel
17147,cba3c646-6b10-43fe-a1af-a0276815288f,Interested,2021-04-09 23:13:53,Positive,30,Video,Travel
17148,cba3c646-6b10-43fe-a1af-a0276815288f,Disgust,2020-12-25 07:00:17,Negative,0,Video,Travel
17149,80bf3ac3-e94e-44cf-81ef-345a8326802c,Interested,2020-12-25 11:36:17,Positive,30,Photo,Veganism
17150,80bf3ac3-e94e-44cf-81ef-345a8326802c,Interested,2021-01-19 16:11:29,Positive,30,Photo,Veganism
17151,80bf3ac3-e94e-44cf-81ef-345a8326802c,Cherish,2021-06-02 09:01:48,Positive,70,Photo,Veganism
17152,80bf3ac3-e94e-44cf-81ef-345a8326802c,Heart,2020-08-27 21:27:41,Positive,60,Photo,Veganism
17153,80bf3ac3-e94e-44cf-81ef-345a8326802c,Scared,2021-03-25 06:39:58,Negative,15,Photo,Veganism
17154,80bf3ac3-e94e-44cf-81ef-345a8326802c,Intrigued,2020-08-24 17:15:21,Positive,45,Photo,Veganism
17155,80bf3ac3-e94e-44cf-81ef-345a8326802c,Hate,2020-11-11 02:16:10,Negative,5,Photo,Veganism
17156,80bf3ac3-e94e-44cf-81ef-345a8326802c,Like,2020-10-05 10:59:54,Positive,50,Photo,Veganism
17157,80bf3ac3-e94e-44cf-81ef-345a8326802c,Interested,2020-12-29 17:14:55,Positive,30,Photo,Veganism
17158,80bf3ac3-e94e-44cf-81ef-345a8326802c,Adore,2020-11-07 01:49:06,Positive,72,Photo,Veganism
17159,80bf3ac3-e94e-44cf-81ef-345a8326802c,Scared,2020-10-05 23:28:04,Negative,15,Photo,Veganism
17160,80bf3ac3-e94e-44cf-81ef-345a8326802c,Scared,2021-06-08 14:52:55,Negative,15,Photo,Veganism
17161,80bf3ac3-e94e-44cf-81ef-345a8326802c,Heart,2020-07-22 21:22:29,Positive,60,Photo,Veganism
17162,80bf3ac3-e94e-44cf-81ef-345a8326802c,Like,2021-04-10 07:13:02,Positive,50,Photo,Veganism
